jtaylor@example.com,2022-06-06,7000,USSD,subscription item #1 (monthly),Asia,
jtaylor@example.com,2022-07-06,7000,Bank,subscription item #1 (monthly),South America,
jtaylor@example.com,2022-08-05,7000,Direct Debit,subscription item #1 (monthly),Europe,
jtaylor@example.com,2022-09-04,7000,Bank,subscription item #1 (monthly),South America,
jtaylor@example.com,2022-10-04,7000,Bank,subscription item #1 (monthly),Europe,
jtaylor@example.com,2022-11-03,7000,Bank,subscription item #1 (monthly),North America,
jtaylor@example.com,2022-12-03,7000,USSD,subscription item #1 (monthly),North America,
jtaylor@example.com,2023-01-02,7000,POS,subscription item #1 (monthly),Asia,
jtaylor@example.com,2024-03-27,5000,Direct Debit,item #1 from storefront,Europe,Success
jtaylor@example.com,2024-01-22,6000,Bank,service,Asia,Abandoned
jtaylor@example.com,2024-02-08,6000,Card,service,Europe,Success
jtaylor@example.com,2023-02-06,40000,POS,item #2 from storefront,Asia,Reversed
jtaylor@example.com,2023-01-26,5000,Direct Debit,item #1 from storefront,North America,Success
jtaylor@example.com,2024-09-23,6000,POS,service,Europe,Failed
jtaylor@example.com,2022-08-19,6000,USSD,service,North America,Queued
jtaylor@example.com,2022-10-11,6000,USSD,service,South America,Queued
jtaylor@example.com,2022-07-07,3000,Bank,item #3 from storefront,Europe,Success
jtaylor@example.com,2023-08-30,5000,POS,item #1 from storefront,South America,Abandoned
holtandrea@example.com,2023-06-16,7000,POS,subscription item #1 (monthly),North America,
holtandrea@example.com,2023-07-16,7000,Bank,subscription item #1 (monthly),South America,
holtandrea@example.com,2023-08-15,7000,Card,subscription item #1 (monthly),Asia,
holtandrea@example.com,2023-09-14,7000,Direct Debit,subscription item #1 (monthly),North America,
holtandrea@example.com,2023-10-14,7000,USSD,subscription item #1 (monthly),North America,
holtandrea@example.com,2023-11-13,7000,Bank,subscription item #1 (monthly),Europe,
holtandrea@example.com,2023-12-13,7000,POS,subscription item #1 (monthly),North America,
holtandrea@example.com,2024-01-12,7000,POS,subscription item #1 (monthly),Europe,
holtandrea@example.com,2024-02-11,7000,Direct Debit,subscription item #1 (monthly),Asia,
holtandrea@example.com,2024-03-12,7000,USSD,subscription item #1 (monthly),Asia,
holtandrea@example.com,2024-04-11,7000,Bank,subscription item #1 (monthly),Europe,
holtandrea@example.com,2024-05-11,7000,USSD,subscription item #1 (monthly),Europe,
holtandrea@example.com,2023-06-01,40000,Card,physical goods,South America,Abandoned
holtandrea@example.com,2024-03-15,3000,POS,item #3 from storefront,Europe,Queued
holtandrea@example.com,2024-02-23,3000,POS,item #3 from storefront,South America,Reversed
jessicaoliver@example.com,2023-01-28,6000,POS,service,South America,Failed
jessicaoliver@example.com,2023-04-15,3000,USSD,item #3 from storefront,South America,Queued
jessicaoliver@example.com,2023-03-24,3000,Card,item #3 from storefront,Europe,Abandoned
jessicaoliver@example.com,2023-07-17,40000,POS,item #2 from storefront,Asia,Failed
jessicaoliver@example.com,2023-07-15,40000,POS,physical goods,Asia,Success
jessicaoliver@example.com,2023-08-06,6000,USSD,service,Europe,Queued
jessicaoliver@example.com,2022-12-03,40000,POS,item #2 from storefront,Asia,Reversed
jessicaoliver@example.com,2023-09-10,6000,USSD,service,Asia,Queued
jessicaoliver@example.com,2024-06-28,3000,Bank,item #3 from storefront,Europe,Failed
thomasball@example.org,2023-09-07,3000,Direct Debit,item #3 from storefront,South America,Failed
william75@example.net,2022-04-30,7000,POS,subscription item #1 (monthly),South America,
william75@example.net,2022-05-30,7000,POS,subscription item #1 (monthly),Asia,
william75@example.net,2022-06-29,7000,USSD,subscription item #1 (monthly),North America,
william75@example.net,2022-07-29,7000,Bank,subscription item #1 (monthly),South America,
william75@example.net,2022-08-28,7000,POS,subscription item #1 (monthly),Europe,
william75@example.net,2022-09-27,7000,Direct Debit,subscription item #1 (monthly),Asia,
william75@example.net,2022-10-27,7000,USSD,subscription item #1 (monthly),Europe,
william75@example.net,2022-11-26,7000,POS,subscription item #1 (monthly),Europe,
william75@example.net,2022-12-26,7000,Bank,subscription item #1 (monthly),Asia,
william75@example.net,2023-01-25,7000,Direct Debit,subscription item #1 (monthly),Asia,
william75@example.net,2023-02-24,7000,POS,subscription item #1 (monthly),Europe,
william75@example.net,2023-03-26,7000,USSD,subscription item #1 (monthly),North America,
william75@example.net,2024-05-17,5000,POS,item #1 from storefront,Asia,Success
william75@example.net,2022-10-29,5000,Direct Debit,item #1 from storefront,Europe,Queued
william75@example.net,2023-09-10,6000,POS,service,Europe,Abandoned
william75@example.net,2023-12-18,3000,Direct Debit,item #3 from storefront,Europe,Failed
william75@example.net,2024-06-18,6000,Bank,service,South America,Reversed
william75@example.net,2024-01-03,6000,POS,service,Europe,Abandoned
william75@example.net,2024-03-12,40000,POS,physical goods,Asia,Success
wooddustin@example.org,2021-12-05,30000,POS,subscription item #2 (monthly),Asia,
wooddustin@example.org,2022-01-04,30000,Direct Debit,subscription item #2 (monthly),Asia,
wooddustin@example.org,2022-02-03,30000,POS,subscription item #2 (monthly),Europe,
wooddustin@example.org,2022-03-05,30000,Direct Debit,subscription item #2 (monthly),North America,
wooddustin@example.org,2022-04-04,30000,Direct Debit,subscription item #2 (monthly),North America,
wooddustin@example.org,2022-05-04,30000,Card,subscription item #2 (monthly),Asia,
wooddustin@example.org,2022-06-03,30000,Direct Debit,subscription item #2 (monthly),North America,
wooddustin@example.org,2022-07-03,30000,Card,subscription item #2 (monthly),Europe,
wooddustin@example.org,2022-08-02,30000,Bank,subscription item #2 (monthly),Europe,
wooddustin@example.org,2022-09-01,30000,Bank,subscription item #2 (monthly),Asia,
wooddustin@example.org,2022-10-01,30000,POS,subscription item #2 (monthly),South America,
wooddustin@example.org,2022-10-31,30000,POS,subscription item #2 (monthly),Asia,
wooddustin@example.org,2024-09-12,5000,Card,item #1 from storefront,South America,Failed
wooddustin@example.org,2023-09-23,40000,POS,physical goods,Europe,Abandoned
wooddustin@example.org,2022-08-25,6000,Bank,service,Europe,Reversed
wooddustin@example.org,2024-10-30,40000,Card,physical goods,South America,Abandoned
wooddustin@example.org,2023-08-21,5000,Bank,item #1 from storefront,Europe,Abandoned
wooddustin@example.org,2024-02-27,40000,Card,physical goods,Europe,Reversed
jenniferrangel@example.com,2024-06-23,40000,USSD,item #2 from storefront,Europe,Failed
jenniferrangel@example.com,2024-03-18,6000,Card,service,South America,Abandoned
jenniferrangel@example.com,2024-04-17,5000,USSD,item #1 from storefront,Europe,Queued
jenniferrangel@example.com,2024-09-16,40000,USSD,physical goods,Europe,Queued
jenniferrangel@example.com,2024-06-25,40000,Direct Debit,item #2 from storefront,South America,Abandoned
jenniferrangel@example.com,2024-09-10,5000,Bank,item #1 from storefront,Europe,Reversed
jenniferrangel@example.com,2024-09-12,6000,Card,service,North America,Queued
jenniferrangel@example.com,2024-06-03,6000,USSD,service,South America,Queued
jenniferrangel@example.com,2024-08-29,40000,Bank,item #2 from storefront,North America,Queued
mcooper@example.com,2024-08-07,40000,POS,physical goods,South America,Success
mcooper@example.com,2023-07-02,6000,Bank,service,Asia,Reversed
mcooper@example.com,2023-02-26,5000,Bank,item #1 from storefront,North America,Failed
mcooper@example.com,2023-06-04,6000,Direct Debit,service,North America,Reversed
mcooper@example.com,2022-08-04,5000,Direct Debit,item #1 from storefront,Europe,Reversed
mcooper@example.com,2024-06-11,40000,USSD,physical goods,North America,Queued
mcooper@example.com,2024-09-08,3000,Direct Debit,item #3 from storefront,South America,Failed
mcooper@example.com,2022-05-10,6000,Direct Debit,service,Europe,Abandoned
jennifer21@example.org,2024-10-20,3000,Bank,item #3 from storefront,Europe,Reversed
jennifer21@example.org,2024-07-06,40000,Direct Debit,item #2 from storefront,North America,Abandoned
jennifer21@example.org,2024-08-10,6000,Direct Debit,service,North America,Success
robertpatton@example.net,2024-05-26,40000,USSD,item #2 from storefront,Europe,Abandoned
robertpatton@example.net,2024-09-17,40000,Bank,physical goods,North America,Abandoned
robertpatton@example.net,2024-09-15,40000,USSD,physical goods,South America,Queued
robertpatton@example.net,2024-10-28,6000,Card,service,Europe,Abandoned
robertpatton@example.net,2024-05-19,40000,Direct Debit,physical goods,Asia,Queued
robertsmith@example.org,2021-11-14,7000,POS,subscription item #1 (monthly),Asia,
robertsmith@example.org,2021-12-14,7000,POS,subscription item #1 (monthly),Europe,
robertsmith@example.org,2022-01-13,7000,Bank,subscription item #1 (monthly),South America,
robertsmith@example.org,2022-02-12,7000,Direct Debit,subscription item #1 (monthly),Asia,
robertsmith@example.org,2022-03-14,7000,Direct Debit,subscription item #1 (monthly),South America,
robertsmith@example.org,2022-04-13,7000,Card,subscription item #1 (monthly),Europe,
robertsmith@example.org,2022-05-13,7000,USSD,subscription item #1 (monthly),North America,
robertsmith@example.org,2022-06-12,7000,Direct Debit,subscription item #1 (monthly),Europe,
robertsmith@example.org,2022-07-12,7000,Direct Debit,subscription item #1 (monthly),South America,
robertsmith@example.org,2022-08-11,7000,USSD,subscription item #1 (monthly),Asia,
robertsmith@example.org,2022-09-10,7000,Card,subscription item #1 (monthly),South America,
robertsmith@example.org,2022-10-10,7000,Bank,subscription item #1 (monthly),South America,
robertsmith@example.org,2022-11-01,5000,USSD,item #1 from storefront,North America,Reversed
robertsmith@example.org,2023-08-26,40000,Bank,item #2 from storefront,Europe,Reversed
kristin59@example.com,2024-05-25,30000,POS,subscription item #2 (monthly),Europe,
kristin59@example.com,2024-06-24,30000,Bank,subscription item #2 (monthly),Asia,
kristin59@example.com,2024-07-24,30000,POS,subscription item #2 (monthly),Asia,
kristin59@example.com,2024-08-23,30000,Direct Debit,subscription item #2 (monthly),North America,
kristin59@example.com,2024-09-22,30000,Direct Debit,subscription item #2 (monthly),Europe,
kristin59@example.com,2024-10-22,30000,POS,subscription item #2 (monthly),Europe,
kristin59@example.com,2024-08-31,40000,USSD,item #2 from storefront,Europe,Success
kristin59@example.com,2024-10-15,40000,Bank,item #2 from storefront,Asia,Reversed
kristin59@example.com,2024-07-19,40000,Direct Debit,physical goods,Europe,Reversed
kristin59@example.com,2024-10-18,40000,Direct Debit,item #2 from storefront,Asia,Abandoned
kristin59@example.com,2024-06-22,3000,Direct Debit,item #3 from storefront,Europe,Success
kristin59@example.com,2024-07-01,6000,POS,service,North America,Abandoned
kristin59@example.com,2024-06-08,3000,Direct Debit,item #3 from storefront,Europe,Queued
kristin59@example.com,2024-08-08,40000,POS,physical goods,Asia,Reversed
byrdjill@example.com,2022-08-10,5000,USSD,item #1 from storefront,Asia,Success
byrdjill@example.com,2022-09-05,6000,Direct Debit,service,Europe,Success
byrdjill@example.com,2024-08-28,40000,USSD,item #2 from storefront,Asia,Abandoned
byrdjill@example.com,2022-04-08,5000,POS,item #1 from storefront,Europe,Abandoned
jaime48@example.org,2024-01-23,30000,USSD,subscription item #2 (monthly),South America,
jaime48@example.org,2024-02-22,30000,Direct Debit,subscription item #2 (monthly),Asia,
jaime48@example.org,2024-03-23,30000,Card,subscription item #2 (monthly),South America,
jaime48@example.org,2024-04-22,30000,POS,subscription item #2 (monthly),South America,
jaime48@example.org,2024-05-22,30000,USSD,subscription item #2 (monthly),South America,
jaime48@example.org,2024-06-21,30000,Direct Debit,subscription item #2 (monthly),Europe,
jaime48@example.org,2024-07-21,30000,POS,subscription item #2 (monthly),South America,
jaime48@example.org,2024-08-20,30000,USSD,subscription item #2 (monthly),Asia,
jaime48@example.org,2024-09-19,30000,USSD,subscription item #2 (monthly),North America,
jaime48@example.org,2024-10-19,30000,Direct Debit,subscription item #2 (monthly),South America,
jaime48@example.org,2024-04-26,40000,Bank,physical goods,North America,Queued
jaime48@example.org,2024-04-06,40000,Card,item #2 from storefront,Europe,Reversed
jaime48@example.org,2024-06-14,40000,Bank,physical goods,Asia,Queued
justinharris@example.org,2023-04-17,7000,POS,subscription item #1 (monthly),Asia,
justinharris@example.org,2023-05-17,7000,Bank,subscription item #1 (monthly),North America,
justinharris@example.org,2023-06-16,7000,Card,subscription item #1 (monthly),South America,
justinharris@example.org,2023-07-16,7000,Bank,subscription item #1 (monthly),Asia,
justinharris@example.org,2023-08-15,7000,Bank,subscription item #1 (monthly),South America,
justinharris@example.org,2023-09-14,7000,USSD,subscription item #1 (monthly),Asia,
justinharris@example.org,2023-10-14,7000,POS,subscription item #1 (monthly),South America,
justinharris@example.org,2023-11-13,7000,Bank,subscription item #1 (monthly),North America,
justinharris@example.org,2023-12-13,7000,Direct Debit,subscription item #1 (monthly),Asia,
justinharris@example.org,2024-01-12,7000,Direct Debit,subscription item #1 (monthly),North America,
justinharris@example.org,2024-02-11,7000,Card,subscription item #1 (monthly),North America,
justinharris@example.org,2024-03-12,7000,Bank,subscription item #1 (monthly),Asia,
justinharris@example.org,2024-04-24,5000,Card,item #1 from storefront,Europe,Queued
justinharris@example.org,2024-08-13,6000,USSD,service,Europe,Abandoned
justinharris@example.org,2024-07-24,6000,Card,service,South America,Abandoned
justinharris@example.org,2024-07-26,40000,Direct Debit,physical goods,Asia,Failed
justinharris@example.org,2023-12-09,3000,Bank,item #3 from storefront,South America,Failed
justinharris@example.org,2024-09-04,40000,Direct Debit,physical goods,Europe,Queued
justinharris@example.org,2023-04-26,6000,POS,service,North America,Queued
kimroger@example.net,2023-01-07,7000,USSD,subscription item #1 (monthly),Europe,
kimroger@example.net,2023-02-06,7000,Card,subscription item #1 (monthly),South America,
kimroger@example.net,2023-03-08,7000,USSD,subscription item #1 (monthly),Europe,
kimroger@example.net,2023-04-07,7000,POS,subscription item #1 (monthly),Asia,
kimroger@example.net,2023-05-07,7000,Bank,subscription item #1 (monthly),Europe,
kimroger@example.net,2023-06-06,7000,USSD,subscription item #1 (monthly),North America,
kimroger@example.net,2023-07-06,7000,Bank,subscription item #1 (monthly),North America,
kimroger@example.net,2023-08-05,7000,Direct Debit,subscription item #1 (monthly),South America,
kimroger@example.net,2023-09-04,7000,POS,subscription item #1 (monthly),Europe,
kimroger@example.net,2023-10-04,7000,POS,subscription item #1 (monthly),Europe,
kimroger@example.net,2023-11-03,7000,Card,subscription item #1 (monthly),South America,
kimroger@example.net,2023-12-03,7000,POS,subscription item #1 (monthly),Europe,
kimroger@example.net,2024-09-07,40000,USSD,physical goods,Asia,Abandoned
kimroger@example.net,2023-05-07,40000,Direct Debit,item #2 from storefront,Europe,Queued
kimroger@example.net,2023-06-20,3000,Card,item #3 from storefront,Asia,Success
kimroger@example.net,2023-01-05,5000,Bank,item #1 from storefront,Europe,Reversed
kimroger@example.net,2023-01-13,40000,USSD,item #2 from storefront,Asia,Reversed
kimroger@example.net,2023-04-13,3000,Bank,item #3 from storefront,Europe,Failed
kimroger@example.net,2023-03-23,6000,Direct Debit,service,Europe,Queued
kimroger@example.net,2024-04-25,5000,Card,item #1 from storefront,Asia,Failed
kimroger@example.net,2024-09-19,6000,Direct Debit,service,North America,Reversed
pfisher@example.net,2024-10-11,6000,USSD,service,Asia,Success
pfisher@example.net,2024-10-21,40000,POS,physical goods,North America,Queued
pfisher@example.net,2024-09-14,3000,Bank,item #3 from storefront,South America,Reversed
pfisher@example.net,2024-09-27,40000,USSD,item #2 from storefront,North America,Reversed
pfisher@example.net,2024-09-28,40000,POS,physical goods,South America,Failed
pfisher@example.net,2024-08-22,5000,Bank,item #1 from storefront,Asia,Reversed
pfisher@example.net,2024-10-17,3000,POS,item #3 from storefront,North America,Abandoned
cherylwilliams@example.org,2022-02-24,7000,Card,subscription item #1 (monthly),North America,
cherylwilliams@example.org,2022-03-26,7000,USSD,subscription item #1 (monthly),North America,
cherylwilliams@example.org,2022-04-25,7000,USSD,subscription item #1 (monthly),South America,
cherylwilliams@example.org,2022-05-25,7000,POS,subscription item #1 (monthly),South America,
cherylwilliams@example.org,2022-06-24,7000,Card,subscription item #1 (monthly),North America,
cherylwilliams@example.org,2022-07-24,7000,Direct Debit,subscription item #1 (monthly),South America,
cherylwilliams@example.org,2022-08-23,7000,Direct Debit,subscription item #1 (monthly),North America,
cherylwilliams@example.org,2022-09-22,7000,USSD,subscription item #1 (monthly),Europe,
cherylwilliams@example.org,2022-10-22,7000,POS,subscription item #1 (monthly),Asia,
cherylwilliams@example.org,2022-11-21,7000,USSD,subscription item #1 (monthly),North America,
cherylwilliams@example.org,2022-12-21,7000,POS,subscription item #1 (monthly),Europe,
cherylwilliams@example.org,2023-01-20,7000,USSD,subscription item #1 (monthly),North America,
cherylwilliams@example.org,2023-03-25,6000,POS,service,Europe,Abandoned
cherylwilliams@example.org,2023-07-28,40000,USSD,physical goods,South America,Reversed
cherylwilliams@example.org,2024-02-04,40000,Direct Debit,item #2 from storefront,Europe,Abandoned
cherylwilliams@example.org,2022-09-26,40000,Direct Debit,physical goods,Asia,Failed
njackson@example.com,2024-10-26,3000,Direct Debit,item #3 from storefront,Europe,Reversed
njackson@example.com,2024-10-30,6000,Card,service,North America,Failed
njackson@example.com,2024-10-26,5000,USSD,item #1 from storefront,South America,Queued
njackson@example.com,2024-11-03,3000,Direct Debit,item #3 from storefront,North America,Queued
njackson@example.com,2024-11-03,6000,USSD,service,South America,Reversed
heathermurillo@example.org,2021-11-20,7000,POS,subscription item #1 (monthly),North America,
heathermurillo@example.org,2021-12-20,7000,Direct Debit,subscription item #1 (monthly),North America,
heathermurillo@example.org,2022-01-19,7000,USSD,subscription item #1 (monthly),Europe,
heathermurillo@example.org,2022-02-18,7000,Direct Debit,subscription item #1 (monthly),South America,
heathermurillo@example.org,2022-03-20,7000,POS,subscription item #1 (monthly),Europe,
heathermurillo@example.org,2022-04-19,7000,POS,subscription item #1 (monthly),Asia,
heathermurillo@example.org,2022-05-19,7000,Bank,subscription item #1 (monthly),Asia,
heathermurillo@example.org,2022-06-18,7000,Direct Debit,subscription item #1 (monthly),South America,
heathermurillo@example.org,2022-07-18,7000,Card,subscription item #1 (monthly),Europe,
heathermurillo@example.org,2022-08-17,7000,Bank,subscription item #1 (monthly),Europe,
heathermurillo@example.org,2022-09-16,7000,Direct Debit,subscription item #1 (monthly),Europe,
heathermurillo@example.org,2022-10-16,7000,Direct Debit,subscription item #1 (monthly),South America,
heathermurillo@example.org,2024-04-03,6000,POS,service,Asia,Success
heathermurillo@example.org,2023-07-25,6000,Card,service,Europe,Success
jeff08@example.net,2023-12-20,5000,Bank,item #1 from storefront,Europe,Queued
jeff08@example.net,2024-03-29,6000,POS,service,Asia,Abandoned
lawrence59@example.com,2023-08-03,5000,POS,item #1 from storefront,North America,Success
lawrence59@example.com,2024-04-28,40000,USSD,physical goods,Asia,Reversed
lawrence59@example.com,2023-10-25,40000,USSD,item #2 from storefront,South America,Reversed
lawrence59@example.com,2024-10-19,5000,POS,item #1 from storefront,South America,Abandoned
lawrence59@example.com,2024-05-30,6000,Direct Debit,service,South America,Failed
lawrence59@example.com,2024-08-24,3000,Bank,item #3 from storefront,Europe,Failed
lawrence59@example.com,2024-01-13,40000,USSD,item #2 from storefront,Europe,Failed
lawrence59@example.com,2024-07-09,40000,POS,item #2 from storefront,South America,Success
elizabeth35@example.net,2024-09-07,5000,POS,item #1 from storefront,Asia,Queued
elizabeth35@example.net,2024-10-30,5000,POS,item #1 from storefront,Europe,Reversed
elizabeth35@example.net,2024-09-13,3000,Card,item #3 from storefront,Asia,Failed
elizabeth35@example.net,2024-10-24,5000,Card,item #1 from storefront,South America,Abandoned
elizabeth35@example.net,2024-10-06,40000,POS,item #2 from storefront,North America,Queued
elizabeth35@example.net,2024-09-30,3000,Bank,item #3 from storefront,North America,Success
elizabeth35@example.net,2024-10-21,6000,Bank,service,Asia,Success
elizabeth35@example.net,2024-10-04,40000,Direct Debit,item #2 from storefront,North America,Queued
elizabeth35@example.net,2024-09-03,3000,POS,item #3 from storefront,South America,Queued
brian99@example.net,2024-07-24,3000,Direct Debit,item #3 from storefront,Europe,Failed
brian99@example.net,2024-03-29,5000,USSD,item #1 from storefront,Asia,Success
brian99@example.net,2024-09-07,40000,Card,physical goods,South America,Failed
brian99@example.net,2024-04-15,40000,Direct Debit,item #2 from storefront,Europe,Success
brian99@example.net,2024-08-27,40000,Bank,item #2 from storefront,Asia,Success
brian99@example.net,2024-03-15,5000,POS,item #1 from storefront,Europe,Abandoned
brian99@example.net,2024-07-08,6000,POS,service,South America,Reversed
brian99@example.net,2024-09-03,6000,Direct Debit,service,Asia,Success
brian99@example.net,2024-10-13,40000,Card,item #2 from storefront,Asia,Reversed
brian99@example.net,2024-06-27,40000,Direct Debit,physical goods,Europe,Queued
xmcbride@example.com,2023-07-04,3000,POS,item #3 from storefront,South America,Success
xmcbride@example.com,2024-09-22,6000,Bank,service,South America,Success
xmcbride@example.com,2024-06-10,40000,POS,item #2 from storefront,Asia,Queued
xmcbride@example.com,2024-01-30,40000,Bank,physical goods,Europe,Success
xmcbride@example.com,2024-07-12,3000,Direct Debit,item #3 from storefront,Asia,Success
xmcbride@example.com,2024-03-02,40000,Direct Debit,item #2 from storefront,Europe,Success
xmcbride@example.com,2023-07-08,3000,Card,item #3 from storefront,South America,Reversed
xmcbride@example.com,2023-11-23,40000,USSD,item #2 from storefront,Asia,Abandoned
xmcbride@example.com,2023-10-23,5000,USSD,item #1 from storefront,South America,Abandoned
melissahopkins@example.org,2024-09-16,5000,USSD,item #1 from storefront,South America,Queued
melissahopkins@example.org,2024-09-17,40000,Direct Debit,item #2 from storefront,South America,Success
melissahopkins@example.org,2024-10-14,40000,Direct Debit,physical goods,South America,Reversed
melissahopkins@example.org,2023-08-15,5000,Bank,item #1 from storefront,Europe,Abandoned
melissahopkins@example.org,2024-08-18,5000,POS,item #1 from storefront,North America,Queued
melissahopkins@example.org,2024-01-25,5000,POS,item #1 from storefront,Europe,Abandoned
melissahopkins@example.org,2024-02-04,40000,POS,physical goods,North America,Queued
melissahopkins@example.org,2024-08-03,5000,Bank,item #1 from storefront,South America,Success
melissahopkins@example.org,2024-02-21,40000,Direct Debit,physical goods,Europe,Failed
melissahopkins@example.org,2024-01-31,6000,POS,service,Europe,Success
michelle60@example.org,2022-08-28,7000,POS,subscription item #1 (monthly),North America,
michelle60@example.org,2022-09-27,7000,Card,subscription item #1 (monthly),Asia,
michelle60@example.org,2022-10-27,7000,Card,subscription item #1 (monthly),North America,
michelle60@example.org,2022-11-26,7000,USSD,subscription item #1 (monthly),Asia,
michelle60@example.org,2022-12-26,7000,POS,subscription item #1 (monthly),Asia,
michelle60@example.org,2023-01-25,7000,Direct Debit,subscription item #1 (monthly),Europe,
michelle60@example.org,2023-02-24,7000,USSD,subscription item #1 (monthly),Europe,
michelle60@example.org,2023-03-26,7000,USSD,subscription item #1 (monthly),Europe,
michelle60@example.org,2023-04-25,7000,POS,subscription item #1 (monthly),South America,
michelle60@example.org,2023-05-25,7000,Card,subscription item #1 (monthly),Asia,
michelle60@example.org,2023-06-24,7000,Card,subscription item #1 (monthly),Asia,
michelle60@example.org,2023-07-24,7000,USSD,subscription item #1 (monthly),South America,
michelle60@example.org,2023-05-12,6000,Direct Debit,service,North America,Success
michelle60@example.org,2024-04-16,5000,POS,item #1 from storefront,North America,Success
michelle60@example.org,2024-07-22,5000,USSD,item #1 from storefront,North America,Abandoned
michelle60@example.org,2024-08-09,40000,Card,physical goods,Europe,Queued
michelle60@example.org,2024-03-05,5000,Card,item #1 from storefront,Asia,Reversed
michelle60@example.org,2023-03-10,40000,Direct Debit,item #2 from storefront,Asia,Failed
michelle60@example.org,2023-04-30,5000,Direct Debit,item #1 from storefront,Europe,Success
michelle60@example.org,2024-03-19,3000,Bank,item #3 from storefront,Asia,Queued
michelle60@example.org,2024-10-18,40000,USSD,physical goods,South America,Reversed
johnbrooks@example.org,2023-07-15,7000,Card,subscription item #1 (monthly),North America,
johnbrooks@example.org,2023-08-14,7000,Card,subscription item #1 (monthly),Asia,
johnbrooks@example.org,2023-09-13,7000,Card,subscription item #1 (monthly),South America,
johnbrooks@example.org,2023-10-13,7000,POS,subscription item #1 (monthly),Europe,
johnbrooks@example.org,2023-11-12,7000,Direct Debit,subscription item #1 (monthly),North America,
johnbrooks@example.org,2023-12-12,7000,POS,subscription item #1 (monthly),South America,
johnbrooks@example.org,2024-01-11,7000,POS,subscription item #1 (monthly),Asia,
johnbrooks@example.org,2024-02-10,7000,USSD,subscription item #1 (monthly),Europe,
johnbrooks@example.org,2024-03-11,7000,POS,subscription item #1 (monthly),North America,
johnbrooks@example.org,2024-04-10,7000,Card,subscription item #1 (monthly),South America,
johnbrooks@example.org,2024-05-10,7000,POS,subscription item #1 (monthly),Asia,
johnbrooks@example.org,2024-06-09,7000,Bank,subscription item #1 (monthly),Asia,
johnbrooks@example.org,2024-08-08,5000,Card,item #1 from storefront,South America,Failed
johnbrooks@example.org,2024-08-19,40000,POS,item #2 from storefront,South America,Failed
johnbrooks@example.org,2024-09-21,40000,USSD,item #2 from storefront,South America,Reversed
johnbrooks@example.org,2024-03-03,40000,Direct Debit,physical goods,South America,Reversed
johnbrooks@example.org,2024-07-09,6000,USSD,service,Asia,Reversed
johnbrooks@example.org,2024-04-10,5000,USSD,item #1 from storefront,North America,Queued
johnbrooks@example.org,2024-10-05,5000,USSD,item #1 from storefront,Asia,Failed
knguyen@example.org,2023-05-05,40000,Direct Debit,physical goods,Europe,Failed
brenda98@example.org,2024-01-21,5000,USSD,item #1 from storefront,Asia,Success
brenda98@example.org,2023-01-14,6000,Bank,service,South America,Failed
brenda98@example.org,2023-09-19,40000,POS,item #2 from storefront,Asia,Abandoned
brenda98@example.org,2023-02-09,6000,USSD,service,South America,Abandoned
brenda98@example.org,2023-09-28,3000,Direct Debit,item #3 from storefront,Europe,Success
brenda98@example.org,2024-08-19,6000,Bank,service,Europe,Abandoned
brenda98@example.org,2023-12-30,3000,Card,item #3 from storefront,South America,Failed
brenda98@example.org,2023-11-14,40000,POS,item #2 from storefront,Asia,Abandoned
btaylor@example.org,2022-10-19,7000,Bank,subscription item #1 (monthly),Asia,
btaylor@example.org,2022-11-18,7000,Direct Debit,subscription item #1 (monthly),Asia,
btaylor@example.org,2022-12-18,7000,POS,subscription item #1 (monthly),North America,
btaylor@example.org,2023-01-17,7000,USSD,subscription item #1 (monthly),North America,
btaylor@example.org,2023-02-16,7000,Direct Debit,subscription item #1 (monthly),North America,
btaylor@example.org,2023-03-18,7000,Direct Debit,subscription item #1 (monthly),South America,
btaylor@example.org,2023-04-17,7000,Card,subscription item #1 (monthly),South America,
btaylor@example.org,2023-05-17,7000,USSD,subscription item #1 (monthly),North America,
btaylor@example.org,2023-06-16,7000,POS,subscription item #1 (monthly),Asia,
btaylor@example.org,2023-07-16,7000,Bank,subscription item #1 (monthly),North America,
btaylor@example.org,2023-08-15,7000,POS,subscription item #1 (monthly),Asia,
btaylor@example.org,2023-09-14,7000,USSD,subscription item #1 (monthly),North America,
btaylor@example.org,2022-10-11,6000,Direct Debit,service,Asia,Failed
xandrade@example.com,2024-07-24,30000,Direct Debit,subscription item #2 (monthly),Asia,
xandrade@example.com,2024-08-23,30000,Direct Debit,subscription item #2 (monthly),North America,
xandrade@example.com,2024-09-22,30000,POS,subscription item #2 (monthly),South America,
xandrade@example.com,2024-10-22,30000,Card,subscription item #2 (monthly),South America,
xandrade@example.com,2024-07-14,40000,Direct Debit,item #2 from storefront,Europe,Reversed
xandrade@example.com,2024-07-06,5000,USSD,item #1 from storefront,North America,Success
xandrade@example.com,2024-08-31,40000,POS,physical goods,Asia,Failed
xandrade@example.com,2024-07-02,40000,Card,physical goods,South America,Reversed
xandrade@example.com,2024-07-03,40000,USSD,physical goods,Europe,Abandoned
xandrade@example.com,2024-09-24,3000,Direct Debit,item #3 from storefront,Asia,Queued
rsnyder@example.org,2023-04-25,5000,USSD,item #1 from storefront,Europe,Queued
rsnyder@example.org,2021-12-11,5000,POS,item #1 from storefront,South America,Failed
